state,state_case,distract_num,distract_desc,state_name,year
1,10183,99,Not/Unknown if Distracted,AL,2016
1,10184,0,Not/Unknown if Distracted,AL,2016
1,10185,99,Not/Unknown if Distracted,AL,2016
1,10185,0,Not/Unknown if Distracted,AL,2016
1,10186,99,Not/Unknown if Distracted,AL,2016
1,10186,0,Not/Unknown if Distracted,AL,2016
1,10187,99,Not/Unknown if Distracted,AL,2016
1,10188,0,Not/Unknown if Distracted,AL,2016
1,10188,0,Not/Unknown if Distracted,AL,2016
1,10189,0,Not/Unknown if Distracted,AL,2016
1,10190,99,Not/Unknown if Distracted,AL,2016
1,10190,0,Not/Unknown if Distracted,AL,2016
1,10191,99,Not/Unknown if Distracted,AL,2016
1,10191,0,Not/Unknown if Distracted,AL,2016
1,10192,0,Not/Unknown if Distracted,AL,2016
1,10192,0,Not/Unknown if Distracted,AL,2016
1,10193,99,Not/Unknown if Distracted,AL,2016
1,10193,0,Not/Unknown if Distracted,AL,2016
1,10194,99,Not/Unknown if Distracted,AL,2016
1,10195,99,Not/Unknown if Distracted,AL,2016
1,10195,0,Not/Unknown if Distracted,AL,2016
1,10196,99,Not/Unknown if Distracted,AL,2016
1,10197,0,Not/Unknown if Distracted,AL,2016
1,10198,99,Not/Unknown if Distracted,AL,2016
1,10199,99,Not/Unknown if Distracted,AL,2016
1,10199,0,Not/Unknown if Distracted,AL,2016
1,10200,99,Not/Unknown if Distracted,AL,2016
1,10201,1,Distracted Unspecified,AL,2016
1,10201,0,Not/Unknown if Distracted,AL,2016
1,10202,0,Not/Unknown if Distracted,AL,2016
1,10203,0,Not/Unknown if Distracted,AL,2016
1,10203,0,Not/Unknown if Distracted,AL,2016
1,10204,14,Smoking,AL,2016
1,10205,99,Not/Unknown if Distracted,AL,2016
1,10205,0,Not/Unknown if Distracted,AL,2016
1,10206,7,Car Controls,AL,2016
1,10206,0,Not/Unknown if Distracted,AL,2016
1,10207,0,Not/Unknown if Distracted,AL,2016
1,10208,99,Not/Unknown if Distracted,AL,2016
1,10209,0,Not/Unknown if Distracted,AL,2016
1,10209,0,Not/Unknown if Distracted,AL,2016
1,10210,99,Not/Unknown if Distracted,AL,2016
1,10210,0,Not/Unknown if Distracted,AL,2016
1,10211,0,Not/Unknown if Distracted,AL,2016
1,10211,0,Not/Unknown if Distracted,AL,2016
1,10212,99,Not/Unknown if Distracted,AL,2016
1,10212,0,Not/Unknown if Distracted,AL,2016
1,10213,0,Not/Unknown if Distracted,AL,2016
1,10214,92,Distracted Unspecified,AL,2016
1,10215,0,Not/Unknown if Distracted,AL,2016
1,10215,0,Not/Unknown if Distracted,AL,2016
1,10216,99,Not/Unknown if Distracted,AL,2016
1,10216,0,Not/Unknown if Distracted,AL,2016
1,10217,99,Not/Unknown if Distracted,AL,2016
1,10217,0,Not/Unknown if Distracted,AL,2016
1,10218,99,Not/Unknown if Distracted,AL,2016
1,10219,0,Not/Unknown if Distracted,AL,2016
1,10220,99,Not/Unknown if Distracted,AL,2016
1,10221,0,Not/Unknown if Distracted,AL,2016
1,10221,0,Not/Unknown if Distracted,AL,2016
1,10222,99,Not/Unknown if Distracted,AL,2016
1,10223,99,Not/Unknown if Distracted,AL,2016
1,10223,0,Not/Unknown if Distracted,AL,2016
1,10224,0,Not/Unknown if Distracted,AL,2016
1,10224,0,Not/Unknown if Distracted,AL,2016
1,10225,0,Not/Unknown if Distracted,AL,2016
1,10225,0,Not/Unknown if Distracted,AL,2016
1,10225,0,Not/Unknown if Distracted,AL,2016
1,10226,99,Not/Unknown if Distracted,AL,2016
1,10226,0,Not/Unknown if Distracted,AL,2016
1,10227,92,Distracted Unspecified,AL,2016
1,10227,0,Not/Unknown if Distracted,AL,2016
1,10227,0,Not/Unknown if Distracted,AL,2016
1,10228,0,Not/Unknown if Distracted,AL,2016
1,10229,0,Not/Unknown if Distracted,AL,2016
1,10230,0,Not/Unknown if Distracted,AL,2016
1,10231,0,Not/Unknown if Distracted,AL,2016
1,10232,99,Not/Unknown if Distracted,AL,2016
1,10232,0,Not/Unknown if Distracted,AL,2016
1,10233,99,Not/Unknown if Distracted,AL,2016
1,10234,0,Not/Unknown if Distracted,AL,2016
1,10235,0,Not/Unknown if Distracted,AL,2016
1,10236,99,Not/Unknown if Distracted,AL,2016
1,10237,0,Not/Unknown if Distracted,AL,2016
1,10238,99,Not/Unknown if Distracted,AL,2016
1,10239,99,Not/Unknown if Distracted,AL,2016
1,10240,99,Not/Unknown if Distracted,AL,2016
1,10241,0,Not/Unknown if Distracted,AL,2016
1,10242,99,Not/Unknown if Distracted,AL,2016
1,10243,0,Not/Unknown if Distracted,AL,2016
1,10243,0,Not/Unknown if Distracted,AL,2016
1,10244,0,Not/Unknown if Distracted,AL,2016
1,10245,14,Smoking,AL,2016
1,10246,99,Not/Unknown if Distracted,AL,2016
1,10246,0,Not/Unknown if Distracted,AL,2016
1,10247,0,Not/Unknown if Distracted,AL,2016
1,10247,1,Distracted Unspecified,AL,2016
1,10248,0,Not/Unknown if Distracted,AL,2016
1,10249,99,Not/Unknown if Distracted,AL,2016
1,10250,99,Not/Unknown if Distracted,AL,2016
1,10250,0,Not/Unknown if Distracted,AL,2016
1,10251,0,Not/Unknown if Distracted,AL,2016
1,10252,99,Not/Unknown if Distracted,AL,2016
1,10253,14,Smoking,AL,2016
1,10253,0,Not/Unknown if Distracted,AL,2016
1,10254,0,Not/Unknown if Distracted,AL,2016
1,10254,0,Not/Unknown if Distracted,AL,2016
1,10255,0,Not/Unknown if Distracted,AL,2016
1,10255,0,Not/Unknown if Distracted,AL,2016
1,10256,99,Not/Unknown if Distracted,AL,2016
1,10257,99,Not/Unknown if Distracted,AL,2016
1,10258,99,Not/Unknown if Distracted,AL,2016
1,10258,0,Not/Unknown if Distracted,AL,2016
1,10259,99,Not/Unknown if Distracted,AL,2016
1,10260,99,Not/Unknown if Distracted,AL,2016
1,10261,99,Not/Unknown if Distracted,AL,2016
1,10262,0,Not/Unknown if Distracted,AL,2016
1,10263,99,Not/Unknown if Distracted,AL,2016
1,10264,0,Not/Unknown if Distracted,AL,2016
1,10264,0,Not/Unknown if Distracted,AL,2016
1,10264,0,Not/Unknown if Distracted,AL,2016
1,10264,0,Not/Unknown if Distracted,AL,2016
1,10264,0,Not/Unknown if Distracted,AL,2016
1,10265,99,Not/Unknown if Distracted,AL,2016
1,10265,0,Not/Unknown if Distracted,AL,2016
1,10266,99,Not/Unknown if Distracted,AL,2016
1,10266,0,Not/Unknown if Distracted,AL,2016
1,10267,0,Not/Unknown if Distracted,AL,2016
1,10268,10,Object in Vehicle,AL,2016
1,10269,99,Not/Unknown if Distracted,AL,2016
1,10269,0,Not/Unknown if Distracted,AL,2016
1,10271,99,Not/Unknown if Distracted,AL,2016
1,10271,0,Not/Unknown if Distracted,AL,2016
1,10272,99,Not/Unknown if Distracted,AL,2016
1,10272,0,Not/Unknown if Distracted,AL,2016
1,10273,99,Not/Unknown if Distracted,AL,2016
1,10273,0,Not/Unknown if Distracted,AL,2016
1,10274,0,Not/Unknown if Distracted,AL,2016
1,10275,99,Not/Unknown if Distracted,AL,2016
1,10276,99,Not/Unknown if Distracted,AL,2016
1,10277,99,Not/Unknown if Distracted,AL,2016
1,10278,0,Not/Unknown if Distracted,AL,2016
1,10279,99,Not/Unknown if Distracted,AL,2016
1,10280,0,Not/Unknown if Distracted,AL,2016
1,10281,0,Not/Unknown if Distracted,AL,2016
1,10281,0,Not/Unknown if Distracted,AL,2016
1,10282,0,Not/Unknown if Distracted,AL,2016
1,10282,0,Not/Unknown if Distracted,AL,2016
1,10283,0,Not/Unknown if Distracted,AL,2016
1,10283,16,Not/Unknown if Distracted,AL,2016
1,10284,0,Not/Unknown if Distracted,AL,2016
1,10285,99,Not/Unknown if Distracted,AL,2016
1,10286,99,Not/Unknown if Distracted,AL,2016
1,10287,92,Distracted Unspecified,AL,2016
1,10287,0,Not/Unknown if Distracted,AL,2016
1,10287,0,Not/Unknown if Distracted,AL,2016
1,10288,13,Eating,AL,2016
1,10289,99,Not/Unknown if Distracted,AL,2016
1,10289,99,Not/Unknown if Distracted,AL,2016
1,10290,0,Not/Unknown if Distracted,AL,2016
1,10291,99,Not/Unknown if Distracted,AL,2016
1,10291,0,Not/Unknown if Distracted,AL,2016
1,10292,0,Not/Unknown if Distracted,AL,2016
1,10293,0,Not/Unknown if Distracted,AL,2016
1,10294,0,Not/Unknown if Distracted,AL,2016
1,10295,99,Not/Unknown if Distracted,AL,2016
1,10296,99,Not/Unknown if Distracted,AL,2016
1,10296,0,Not/Unknown if Distracted,AL,2016
1,10297,99,Not/Unknown if Distracted,AL,2016
1,10298,99,Not/Unknown if Distracted,AL,2016
1,10299,0,Not/Unknown if Distracted,AL,2016
1,10300,0,Not/Unknown if Distracted,AL,2016
1,10301,99,Not/Unknown if Distracted,AL,2016
1,10302,99,Not/Unknown if Distracted,AL,2016
1,10303,99,Not/Unknown if Distracted,AL,2016
1,10304,99,Not/Unknown if Distracted,AL,2016
1,10305,0,Not/Unknown if Distracted,AL,2016
1,10306,0,Not/Unknown if Distracted,AL,2016
1,10307,0,Not/Unknown if Distracted,AL,2016
1,10307,0,Not/Unknown if Distracted,AL,2016
1,10308,6,Cell Phone,AL,2016
1,10309,0,Not/Unknown if Distracted,AL,2016
1,10310,0,Not/Unknown if Distracted,AL,2016
1,10310,0,Not/Unknown if Distracted,AL,2016
1,10311,0,Not/Unknown if Distracted,AL,2016
1,10312,0,Not/Unknown if Distracted,AL,2016
1,10313,0,Not/Unknown if Distracted,AL,2016
1,10314,99,Not/Unknown if Distracted,AL,2016
1,10315,99,Not/Unknown if Distracted,AL,2016
1,10315,0,Not/Unknown if Distracted,AL,2016
1,10316,99,Not/Unknown if Distracted,AL,2016
1,10317,0,Not/Unknown if Distracted,AL,2016
1,10318,0,Not/Unknown if Distracted,AL,2016
1,10318,0,Not/Unknown if Distracted,AL,2016
1,10319,0,Not/Unknown if Distracted,AL,2016
1,10320,99,Not/Unknown if Distracted,AL,2016
1,10321,0,Not/Unknown if Distracted,AL,2016
1,10321,0,Not/Unknown if Distracted,AL,2016
1,10322,99,Not/Unknown if Distracted,AL,2016
1,10322,0,Not/Unknown if Distracted,AL,2016
1,10323,99,Not/Unknown if Distracted,AL,2016
1,10323,0,Not/Unknown if Distracted,AL,2016
1,10324,99,Not/Unknown if Distracted,AL,2016
1,10325,0,Not/Unknown if Distracted,AL,2016
1,10325,0,Not/Unknown if Distracted,AL,2016
1,10326,0,Not/Unknown if Distracted,AL,2016
1,10326,0,Not/Unknown if Distracted,AL,2016
1,10327,0,Not/Unknown if Distracted,AL,2016
1,10328,99,Not/Unknown if Distracted,AL,2016
1,10329,0,Not/Unknown if Distracted,AL,2016
1,10330,99,Not/Unknown if Distracted,AL,2016
1,10331,0,Not/Unknown if Distracted,AL,2016
1,10332,0,Not/Unknown if Distracted,AL,2016
1,10333,99,Not/Unknown if Distracted,AL,2016
1,10333,0,Not/Unknown if Distracted,AL,2016
1,10333,0,Not/Unknown if Distracted,AL,2016
1,10333,0,Not/Unknown if Distracted,AL,2016
1,10334,99,Not/Unknown if Distracted,AL,2016
1,10335,99,Not/Unknown if Distracted,AL,2016
1,10336,99,Not/Unknown if Distracted,AL,2016
1,10337,99,Not/Unknown if Distracted,AL,2016
1,10338,0,Not/Unknown if Distracted,AL,2016
1,10338,0,Not/Unknown if Distracted,AL,2016
1,10339,0,Not/Unknown if Distracted,AL,2016
1,10340,10,Object in Vehicle,AL,2016
1,10340,0,Not/Unknown if Distracted,AL,2016
1,10341,0,Not/Unknown if Distracted,AL,2016
1,10342,0,Not/Unknown if Distracted,AL,2016
1,10343,0,Not/Unknown if Distracted,AL,2016
1,10343,0,Not/Unknown if Distracted,AL,2016
1,10344,99,Not/Unknown if Distracted,AL,2016
1,10345,99,Not/Unknown if Distracted,AL,2016
1,10345,0,Not/Unknown if Distracted,AL,2016
1,10346,0,Not/Unknown if Distracted,AL,2016
1,10347,99,Not/Unknown if Distracted,AL,2016
1,10348,0,Not/Unknown if Distracted,AL,2016
1,10349,99,Not/Unknown if Distracted,AL,2016
1,10350,99,Not/Unknown if Distracted,AL,2016
1,10351,0,Not/Unknown if Distracted,AL,2016
1,10351,0,Not/Unknown if Distracted,AL,2016
1,10353,0,Not/Unknown if Distracted,AL,2016
1,10354,0,Not/Unknown if Distracted,AL,2016
1,10355,0,Not/Unknown if Distracted,AL,2016
1,10356,99,Not/Unknown if Distracted,AL,2016
1,10357,99,Not/Unknown if Distracted,AL,2016
1,10357,0,Not/Unknown if Distracted,AL,2016
1,10357,0,Not/Unknown if Distracted,AL,2016
1,10358,0,Not/Unknown if Distracted,AL,2016
1,10359,13,Eating,AL,2016
1,10359,0,Not/Unknown if Distracted,AL,2016
1,10360,99,Not/Unknown if Distracted,AL,2016
1,10361,99,Not/Unknown if Distracted,AL,2016
1,10362,99,Not/Unknown if Distracted,AL,2016
1,10362,0,Not/Unknown if Distracted,AL,2016
1,10363,0,Not/Unknown if Distracted,AL,2016
1,10363,0,Not/Unknown if Distracted,AL,2016
1,10364,99,Not/Unknown if Distracted,AL,2016
1,10365,0,Not/Unknown if Distracted,AL,2016
1,10366,99,Not/Unknown if Distracted,AL,2016
1,10367,99,Not/Unknown if Distracted,AL,2016
1,10368,0,Not/Unknown if Distracted,AL,2016
1,10369,99,Not/Unknown if Distracted,AL,2016
1,10370,99,Not/Unknown if Distracted,AL,2016
1,10370,0,Not/Unknown if Distracted,AL,2016
1,10371,0,Not/Unknown if Distracted,AL,2016
1,10372,99,Not/Unknown if Distracted,AL,2016
1,10373,99,Not/Unknown if Distracted,AL,2016
1,10374,99,Not/Unknown if Distracted,AL,2016
1,10374,0,Not/Unknown if Distracted,AL,2016
1,10374,0,Not/Unknown if Distracted,AL,2016
1,10375,99,Not/Unknown if Distracted,AL,2016
1,10376,99,Not/Unknown if Distracted,AL,2016
1,10376,0,Not/Unknown if Distracted,AL,2016
1,10377,0,Not/Unknown if Distracted,AL,2016
1,10378,0,Not/Unknown if Distracted,AL,2016
1,10379,0,Not/Unknown if Distracted,AL,2016
1,10379,0,Not/Unknown if Distracted,AL,2016
1,10380,99,Not/Unknown if Distracted,AL,2016
1,10381,99,Not/Unknown if Distracted,AL,2016
1,10382,99,Not/Unknown if Distracted,AL,2016
1,10383,99,Not/Unknown if Distracted,AL,2016
