state,state_case,distract_num,distract_desc,state_name,year
1,10053,99,Not/Unknown if Distracted,AL,2014
1,10054,6,Cell Phone,AL,2014
1,10055,7,Car Controls,AL,2014
1,10056,0,Not/Unknown if Distracted,AL,2014
1,10057,0,Not/Unknown if Distracted,AL,2014
1,10058,0,Not/Unknown if Distracted,AL,2014
1,10058,0,Not/Unknown if Distracted,AL,2014
1,10058,0,Not/Unknown if Distracted,AL,2014
1,10058,0,Not/Unknown if Distracted,AL,2014
1,10058,0,Not/Unknown if Distracted,AL,2014
1,10059,0,Not/Unknown if Distracted,AL,2014
1,10059,0,Not/Unknown if Distracted,AL,2014
1,10060,0,Not/Unknown if Distracted,AL,2014
1,10061,0,Not/Unknown if Distracted,AL,2014
1,10062,0,Not/Unknown if Distracted,AL,2014
1,10063,0,Not/Unknown if Distracted,AL,2014
1,10064,0,Not/Unknown if Distracted,AL,2014
1,10065,0,Not/Unknown if Distracted,AL,2014
1,10065,0,Not/Unknown if Distracted,AL,2014
1,10066,0,Not/Unknown if Distracted,AL,2014
1,10067,0,Not/Unknown if Distracted,AL,2014
1,10067,0,Not/Unknown if Distracted,AL,2014
1,10067,0,Not/Unknown if Distracted,AL,2014
1,10068,0,Not/Unknown if Distracted,AL,2014
1,10068,0,Not/Unknown if Distracted,AL,2014
1,10069,0,Not/Unknown if Distracted,AL,2014
1,10069,0,Not/Unknown if Distracted,AL,2014
1,10070,0,Not/Unknown if Distracted,AL,2014
1,10070,0,Not/Unknown if Distracted,AL,2014
1,10071,0,Not/Unknown if Distracted,AL,2014
1,10072,0,Not/Unknown if Distracted,AL,2014
1,10073,0,Not/Unknown if Distracted,AL,2014
1,10073,0,Not/Unknown if Distracted,AL,2014
1,10074,0,Not/Unknown if Distracted,AL,2014
1,10075,0,Not/Unknown if Distracted,AL,2014
1,10075,0,Not/Unknown if Distracted,AL,2014
1,10076,99,Not/Unknown if Distracted,AL,2014
1,10077,0,Not/Unknown if Distracted,AL,2014
1,10078,0,Not/Unknown if Distracted,AL,2014
1,10079,0,Not/Unknown if Distracted,AL,2014
1,10079,0,Not/Unknown if Distracted,AL,2014
1,10080,0,Not/Unknown if Distracted,AL,2014
1,10081,16,Not/Unknown if Distracted,AL,2014
1,10081,0,Not/Unknown if Distracted,AL,2014
1,10082,10,Object in Vehicle,AL,2014
1,10083,0,Not/Unknown if Distracted,AL,2014
1,10083,0,Not/Unknown if Distracted,AL,2014
1,10084,99,Not/Unknown if Distracted,AL,2014
1,10085,99,Not/Unknown if Distracted,AL,2014
1,10086,99,Not/Unknown if Distracted,AL,2014
1,10087,0,Not/Unknown if Distracted,AL,2014
1,10087,0,Not/Unknown if Distracted,AL,2014
1,10088,0,Not/Unknown if Distracted,AL,2014
1,10089,0,Not/Unknown if Distracted,AL,2014
1,10089,0,Not/Unknown if Distracted,AL,2014
1,10090,99,Not/Unknown if Distracted,AL,2014
1,10090,0,Not/Unknown if Distracted,AL,2014
1,10091,99,Not/Unknown if Distracted,AL,2014
1,10091,0,Not/Unknown if Distracted,AL,2014
1,10092,99,Not/Unknown if Distracted,AL,2014
1,10092,0,Not/Unknown if Distracted,AL,2014
1,10092,0,Not/Unknown if Distracted,AL,2014
1,10093,0,Not/Unknown if Distracted,AL,2014
1,10094,99,Not/Unknown if Distracted,AL,2014
1,10095,0,Not/Unknown if Distracted,AL,2014
1,10095,0,Not/Unknown if Distracted,AL,2014
1,10095,0,Not/Unknown if Distracted,AL,2014
1,10096,0,Not/Unknown if Distracted,AL,2014
1,10097,0,Not/Unknown if Distracted,AL,2014
1,10098,0,Not/Unknown if Distracted,AL,2014
1,10098,99,Not/Unknown if Distracted,AL,2014
1,10098,0,Not/Unknown if Distracted,AL,2014
1,10099,0,Not/Unknown if Distracted,AL,2014
1,10100,0,Not/Unknown if Distracted,AL,2014
1,10101,0,Not/Unknown if Distracted,AL,2014
1,10102,99,Not/Unknown if Distracted,AL,2014
1,10102,0,Not/Unknown if Distracted,AL,2014
1,10103,0,Not/Unknown if Distracted,AL,2014
1,10103,0,Not/Unknown if Distracted,AL,2014
1,10104,0,Not/Unknown if Distracted,AL,2014
1,10105,99,Not/Unknown if Distracted,AL,2014
1,10105,0,Not/Unknown if Distracted,AL,2014
1,10106,0,Not/Unknown if Distracted,AL,2014
1,10107,0,Not/Unknown if Distracted,AL,2014
1,10108,0,Not/Unknown if Distracted,AL,2014
1,10108,0,Not/Unknown if Distracted,AL,2014
1,10109,0,Not/Unknown if Distracted,AL,2014
1,10110,0,Not/Unknown if Distracted,AL,2014
1,10111,14,Smoking,AL,2014
1,10111,0,Not/Unknown if Distracted,AL,2014
1,10112,99,Not/Unknown if Distracted,AL,2014
1,10113,99,Not/Unknown if Distracted,AL,2014
1,10114,0,Not/Unknown if Distracted,AL,2014
1,10115,99,Not/Unknown if Distracted,AL,2014
1,10116,99,Not/Unknown if Distracted,AL,2014
1,10117,0,Not/Unknown if Distracted,AL,2014
1,10118,99,Not/Unknown if Distracted,AL,2014
1,10119,15,Cell Phone,AL,2014
1,10120,0,Not/Unknown if Distracted,AL,2014
1,10121,0,Not/Unknown if Distracted,AL,2014
1,10122,0,Not/Unknown if Distracted,AL,2014
1,10123,10,Object in Vehicle,AL,2014
1,10123,0,Not/Unknown if Distracted,AL,2014
1,10124,0,Not/Unknown if Distracted,AL,2014
1,10125,0,Not/Unknown if Distracted,AL,2014
1,10126,0,Not/Unknown if Distracted,AL,2014
1,10127,99,Not/Unknown if Distracted,AL,2014
1,10128,0,Not/Unknown if Distracted,AL,2014
1,10129,99,Not/Unknown if Distracted,AL,2014
1,10129,0,Not/Unknown if Distracted,AL,2014
1,10129,0,Not/Unknown if Distracted,AL,2014
1,10129,0,Not/Unknown if Distracted,AL,2014
1,10130,0,Not/Unknown if Distracted,AL,2014
1,10131,99,Not/Unknown if Distracted,AL,2014
1,10131,0,Not/Unknown if Distracted,AL,2014
1,10132,99,Not/Unknown if Distracted,AL,2014
1,10132,99,Not/Unknown if Distracted,AL,2014
1,10133,0,Not/Unknown if Distracted,AL,2014
1,10134,0,Not/Unknown if Distracted,AL,2014
1,10134,0,Not/Unknown if Distracted,AL,2014
1,10135,99,Not/Unknown if Distracted,AL,2014
1,10136,99,Not/Unknown if Distracted,AL,2014
1,10136,99,Not/Unknown if Distracted,AL,2014
1,10137,0,Not/Unknown if Distracted,AL,2014
1,10138,99,Not/Unknown if Distracted,AL,2014
1,10139,0,Not/Unknown if Distracted,AL,2014
1,10140,0,Not/Unknown if Distracted,AL,2014
1,10141,15,Cell Phone,AL,2014
1,10141,0,Not/Unknown if Distracted,AL,2014
1,10142,99,Not/Unknown if Distracted,AL,2014
1,10142,0,Not/Unknown if Distracted,AL,2014
1,10143,0,Not/Unknown if Distracted,AL,2014
1,10143,0,Not/Unknown if Distracted,AL,2014
1,10143,0,Not/Unknown if Distracted,AL,2014
1,10144,99,Not/Unknown if Distracted,AL,2014
1,10144,99,Not/Unknown if Distracted,AL,2014
1,10145,99,Not/Unknown if Distracted,AL,2014
1,10146,0,Not/Unknown if Distracted,AL,2014
1,10147,99,Not/Unknown if Distracted,AL,2014
1,10148,99,Not/Unknown if Distracted,AL,2014
1,10149,0,Not/Unknown if Distracted,AL,2014
1,10150,0,Not/Unknown if Distracted,AL,2014
1,10150,0,Not/Unknown if Distracted,AL,2014
1,10150,0,Not/Unknown if Distracted,AL,2014
1,10151,99,Not/Unknown if Distracted,AL,2014
1,10152,99,Not/Unknown if Distracted,AL,2014
1,10153,0,Not/Unknown if Distracted,AL,2014
1,10154,99,Not/Unknown if Distracted,AL,2014
1,10155,0,Not/Unknown if Distracted,AL,2014
1,10156,0,Not/Unknown if Distracted,AL,2014
1,10157,99,Not/Unknown if Distracted,AL,2014
1,10158,0,Not/Unknown if Distracted,AL,2014
1,10158,0,Not/Unknown if Distracted,AL,2014
1,10159,99,Not/Unknown if Distracted,AL,2014
1,10159,0,Not/Unknown if Distracted,AL,2014
1,10160,99,Not/Unknown if Distracted,AL,2014
1,10161,99,Not/Unknown if Distracted,AL,2014
1,10161,0,Not/Unknown if Distracted,AL,2014
1,10162,99,Not/Unknown if Distracted,AL,2014
1,10162,0,Not/Unknown if Distracted,AL,2014
1,10163,99,Not/Unknown if Distracted,AL,2014
1,10164,99,Not/Unknown if Distracted,AL,2014
1,10164,99,Not/Unknown if Distracted,AL,2014
1,10165,99,Not/Unknown if Distracted,AL,2014
1,10166,6,Cell Phone,AL,2014
1,10167,99,Not/Unknown if Distracted,AL,2014
1,10168,0,Not/Unknown if Distracted,AL,2014
1,10169,99,Not/Unknown if Distracted,AL,2014
1,10170,0,Not/Unknown if Distracted,AL,2014
1,10171,0,Not/Unknown if Distracted,AL,2014
1,10172,99,Not/Unknown if Distracted,AL,2014
1,10173,98,Distracted Unspecified,AL,2014
1,10174,0,Not/Unknown if Distracted,AL,2014
1,10174,0,Not/Unknown if Distracted,AL,2014
1,10174,0,Not/Unknown if Distracted,AL,2014
1,10175,99,Not/Unknown if Distracted,AL,2014
1,10175,0,Not/Unknown if Distracted,AL,2014
1,10176,99,Not/Unknown if Distracted,AL,2014
1,10177,99,Not/Unknown if Distracted,AL,2014
1,10178,99,Not/Unknown if Distracted,AL,2014
1,10179,99,Not/Unknown if Distracted,AL,2014
1,10179,0,Not/Unknown if Distracted,AL,2014
1,10180,99,Not/Unknown if Distracted,AL,2014
1,10181,0,Not/Unknown if Distracted,AL,2014
1,10182,99,Not/Unknown if Distracted,AL,2014
1,10183,99,Not/Unknown if Distracted,AL,2014
1,10183,99,Not/Unknown if Distracted,AL,2014
1,10184,0,Not/Unknown if Distracted,AL,2014
1,10184,0,Not/Unknown if Distracted,AL,2014
1,10185,92,Distracted Unspecified,AL,2014
1,10186,99,Not/Unknown if Distracted,AL,2014
1,10186,0,Not/Unknown if Distracted,AL,2014
1,10187,99,Not/Unknown if Distracted,AL,2014
1,10187,0,Not/Unknown if Distracted,AL,2014
1,10188,96,Not/Unknown if Distracted,AL,2014
1,10189,0,Not/Unknown if Distracted,AL,2014
1,10189,0,Not/Unknown if Distracted,AL,2014
1,10190,0,Not/Unknown if Distracted,AL,2014
1,10191,99,Not/Unknown if Distracted,AL,2014
1,10192,99,Not/Unknown if Distracted,AL,2014
1,10193,99,Not/Unknown if Distracted,AL,2014
1,10194,0,Not/Unknown if Distracted,AL,2014
1,10195,0,Not/Unknown if Distracted,AL,2014
1,10196,16,Not/Unknown if Distracted,AL,2014
1,10196,0,Not/Unknown if Distracted,AL,2014
1,10196,0,Not/Unknown if Distracted,AL,2014
1,10197,0,Not/Unknown if Distracted,AL,2014
1,10197,0,Not/Unknown if Distracted,AL,2014
1,10198,0,Not/Unknown if Distracted,AL,2014
1,10199,0,Not/Unknown if Distracted,AL,2014
1,10200,0,Not/Unknown if Distracted,AL,2014
1,10201,1,Distracted Unspecified,AL,2014
1,10201,0,Not/Unknown if Distracted,AL,2014
1,10202,0,Not/Unknown if Distracted,AL,2014
1,10203,99,Not/Unknown if Distracted,AL,2014
1,10204,0,Not/Unknown if Distracted,AL,2014
1,10205,0,Not/Unknown if Distracted,AL,2014
1,10205,0,Not/Unknown if Distracted,AL,2014
1,10205,0,Not/Unknown if Distracted,AL,2014
1,10206,0,Not/Unknown if Distracted,AL,2014
1,10207,0,Not/Unknown if Distracted,AL,2014
1,10208,0,Not/Unknown if Distracted,AL,2014
1,10209,99,Not/Unknown if Distracted,AL,2014
1,10210,0,Not/Unknown if Distracted,AL,2014
1,10211,0,Not/Unknown if Distracted,AL,2014
1,10212,0,Not/Unknown if Distracted,AL,2014
1,10212,0,Not/Unknown if Distracted,AL,2014
1,10213,99,Not/Unknown if Distracted,AL,2014
1,10213,0,Not/Unknown if Distracted,AL,2014
1,10214,0,Not/Unknown if Distracted,AL,2014
1,10214,0,Not/Unknown if Distracted,AL,2014
1,10215,3,Other People,AL,2014
1,10215,0,Not/Unknown if Distracted,AL,2014
1,10216,0,Not/Unknown if Distracted,AL,2014
1,10216,0,Not/Unknown if Distracted,AL,2014
1,10217,3,Other People,AL,2014
1,10218,0,Not/Unknown if Distracted,AL,2014
1,10219,92,Distracted Unspecified,AL,2014
1,10219,0,Not/Unknown if Distracted,AL,2014
1,10219,0,Not/Unknown if Distracted,AL,2014
1,10220,99,Not/Unknown if Distracted,AL,2014
1,10220,0,Not/Unknown if Distracted,AL,2014
1,10221,0,Not/Unknown if Distracted,AL,2014
1,10221,0,Not/Unknown if Distracted,AL,2014
1,10222,99,Not/Unknown if Distracted,AL,2014
1,10223,0,Not/Unknown if Distracted,AL,2014
1,10224,0,Not/Unknown if Distracted,AL,2014
1,10224,0,Not/Unknown if Distracted,AL,2014
1,10225,99,Not/Unknown if Distracted,AL,2014
1,10226,0,Not/Unknown if Distracted,AL,2014
1,10227,99,Not/Unknown if Distracted,AL,2014
1,10228,0,Not/Unknown if Distracted,AL,2014
1,10229,99,Not/Unknown if Distracted,AL,2014
1,10229,0,Not/Unknown if Distracted,AL,2014
1,10230,99,Not/Unknown if Distracted,AL,2014
1,10230,99,Not/Unknown if Distracted,AL,2014
1,10231,0,Not/Unknown if Distracted,AL,2014
1,10231,0,Not/Unknown if Distracted,AL,2014
1,10231,0,Not/Unknown if Distracted,AL,2014
1,10232,0,Not/Unknown if Distracted,AL,2014
1,10233,99,Not/Unknown if Distracted,AL,2014
1,10233,0,Not/Unknown if Distracted,AL,2014
1,10234,6,Cell Phone,AL,2014
1,10235,0,Not/Unknown if Distracted,AL,2014
1,10236,0,Not/Unknown if Distracted,AL,2014
1,10237,0,Not/Unknown if Distracted,AL,2014
1,10238,1,Distracted Unspecified,AL,2014
1,10238,1,Distracted Unspecified,AL,2014
1,10239,0,Not/Unknown if Distracted,AL,2014
1,10239,0,Not/Unknown if Distracted,AL,2014
1,10239,0,Not/Unknown if Distracted,AL,2014
1,10240,0,Not/Unknown if Distracted,AL,2014
1,10241,0,Not/Unknown if Distracted,AL,2014
1,10242,3,Other People,AL,2014
1,10243,0,Not/Unknown if Distracted,AL,2014
1,10244,0,Not/Unknown if Distracted,AL,2014
1,10245,0,Not/Unknown if Distracted,AL,2014
1,10245,0,Not/Unknown if Distracted,AL,2014
1,10246,99,Not/Unknown if Distracted,AL,2014
1,10247,0,Not/Unknown if Distracted,AL,2014
1,10247,0,Not/Unknown if Distracted,AL,2014
1,10248,0,Not/Unknown if Distracted,AL,2014
1,10249,0,Not/Unknown if Distracted,AL,2014
1,10249,0,Not/Unknown if Distracted,AL,2014
1,10250,0,Not/Unknown if Distracted,AL,2014
1,10251,99,Not/Unknown if Distracted,AL,2014
1,10251,99,Not/Unknown if Distracted,AL,2014
1,10252,0,Not/Unknown if Distracted,AL,2014
1,10252,0,Not/Unknown if Distracted,AL,2014
1,10253,99,Not/Unknown if Distracted,AL,2014
1,10254,99,Not/Unknown if Distracted,AL,2014
1,10255,99,Not/Unknown if Distracted,AL,2014
1,10256,99,Not/Unknown if Distracted,AL,2014
1,10256,0,Not/Unknown if Distracted,AL,2014
1,10257,0,Not/Unknown if Distracted,AL,2014
1,10258,0,Not/Unknown if Distracted,AL,2014
1,10259,99,Not/Unknown if Distracted,AL,2014
1,10260,0,Not/Unknown if Distracted,AL,2014
1,10260,0,Not/Unknown if Distracted,AL,2014
1,10261,0,Not/Unknown if Distracted,AL,2014
1,10261,0,Not/Unknown if Distracted,AL,2014
1,10262,92,Distracted Unspecified,AL,2014
1,10262,0,Not/Unknown if Distracted,AL,2014
1,10263,0,Not/Unknown if Distracted,AL,2014
1,10264,0,Not/Unknown if Distracted,AL,2014
1,10264,0,Not/Unknown if Distracted,AL,2014
1,10265,99,Not/Unknown if Distracted,AL,2014
1,10265,0,Not/Unknown if Distracted,AL,2014
1,10266,0,Not/Unknown if Distracted,AL,2014
1,10267,0,Not/Unknown if Distracted,AL,2014
1,10267,0,Not/Unknown if Distracted,AL,2014
1,10268,99,Not/Unknown if Distracted,AL,2014
1,10268,99,Not/Unknown if Distracted,AL,2014
1,10269,0,Not/Unknown if Distracted,AL,2014
1,10270,0,Not/Unknown if Distracted,AL,2014
1,10270,0,Not/Unknown if Distracted,AL,2014
1,10271,99,Not/Unknown if Distracted,AL,2014
1,10272,0,Not/Unknown if Distracted,AL,2014
1,10273,0,Not/Unknown if Distracted,AL,2014
1,10273,0,Not/Unknown if Distracted,AL,2014
1,10274,99,Not/Unknown if Distracted,AL,2014
1,10274,0,Not/Unknown if Distracted,AL,2014
1,10275,99,Not/Unknown if Distracted,AL,2014
1,10276,99,Not/Unknown if Distracted,AL,2014
1,10276,0,Not/Unknown if Distracted,AL,2014
1,10277,0,Not/Unknown if Distracted,AL,2014
1,10278,0,Not/Unknown if Distracted,AL,2014
1,10279,0,Not/Unknown if Distracted,AL,2014
1,10280,0,Not/Unknown if Distracted,AL,2014
1,10280,0,Not/Unknown if Distracted,AL,2014
1,10281,16,Not/Unknown if Distracted,AL,2014
1,10282,99,Not/Unknown if Distracted,AL,2014
1,10283,99,Not/Unknown if Distracted,AL,2014
1,10284,99,Not/Unknown if Distracted,AL,2014
1,10285,99,Not/Unknown if Distracted,AL,2014
1,10285,0,Not/Unknown if Distracted,AL,2014
1,10286,99,Not/Unknown if Distracted,AL,2014
1,10287,0,Not/Unknown if Distracted,AL,2014
1,10288,99,Not/Unknown if Distracted,AL,2014
1,10288,0,Not/Unknown if Distracted,AL,2014
1,10288,0,Not/Unknown if Distracted,AL,2014
1,10289,99,Not/Unknown if Distracted,AL,2014
1,10289,0,Not/Unknown if Distracted,AL,2014
1,10290,0,Not/Unknown if Distracted,AL,2014
1,10291,0,Not/Unknown if Distracted,AL,2014
1,10292,0,Not/Unknown if Distracted,AL,2014
1,10293,0,Not/Unknown if Distracted,AL,2014
1,10294,99,Not/Unknown if Distracted,AL,2014
1,10295,0,Not/Unknown if Distracted,AL,2014
1,10296,0,Not/Unknown if Distracted,AL,2014
1,10296,16,Not/Unknown if Distracted,AL,2014
1,10297,99,Not/Unknown if Distracted,AL,2014
1,10298,0,Not/Unknown if Distracted,AL,2014
1,10298,1,Distracted Unspecified,AL,2014
1,10299,99,Not/Unknown if Distracted,AL,2014
1,10300,0,Not/Unknown if Distracted,AL,2014
1,10300,0,Not/Unknown if Distracted,AL,2014
1,10300,99,Not/Unknown if Distracted,AL,2014
1,10301,0,Not/Unknown if Distracted,AL,2014
1,10301,0,Not/Unknown if Distracted,AL,2014
1,10302,0,Not/Unknown if Distracted,AL,2014
1,10302,0,Not/Unknown if Distracted,AL,2014
1,10303,0,Not/Unknown if Distracted,AL,2014
1,10304,0,Not/Unknown if Distracted,AL,2014
1,10304,0,Not/Unknown if Distracted,AL,2014
1,10305,99,Not/Unknown if Distracted,AL,2014
1,10306,16,Not/Unknown if Distracted,AL,2014
1,10306,99,Not/Unknown if Distracted,AL,2014
1,10307,99,Not/Unknown if Distracted,AL,2014
1,10307,0,Not/Unknown if Distracted,AL,2014
1,10307,0,Not/Unknown if Distracted,AL,2014
1,10308,6,Cell Phone,AL,2014
1,10308,0,Not/Unknown if Distracted,AL,2014
1,10309,0,Not/Unknown if Distracted,AL,2014
1,10310,3,Other People,AL,2014
1,10311,99,Not/Unknown if Distracted,AL,2014
1,10312,0,Not/Unknown if Distracted,AL,2014
1,10313,99,Not/Unknown if Distracted,AL,2014
1,10313,0,Not/Unknown if Distracted,AL,2014
1,10314,0,Not/Unknown if Distracted,AL,2014
1,10314,16,Not/Unknown if Distracted,AL,2014
1,10314,0,Not/Unknown if Distracted,AL,2014
1,10315,0,Not/Unknown if Distracted,AL,2014
1,10315,0,Not/Unknown if Distracted,AL,2014
1,10315,0,Not/Unknown if Distracted,AL,2014
1,10315,0,Not/Unknown if Distracted,AL,2014
1,10316,99,Not/Unknown if Distracted,AL,2014
1,10316,0,Not/Unknown if Distracted,AL,2014
1,10316,0,Not/Unknown if Distracted,AL,2014
1,10317,99,Not/Unknown if Distracted,AL,2014
1,10318,99,Not/Unknown if Distracted,AL,2014
1,10319,0,Not/Unknown if Distracted,AL,2014
1,10320,99,Not/Unknown if Distracted,AL,2014
1,10321,99,Not/Unknown if Distracted,AL,2014
1,10322,0,Not/Unknown if Distracted,AL,2014
1,10322,0,Not/Unknown if Distracted,AL,2014
1,10323,0,Not/Unknown if Distracted,AL,2014
1,10324,99,Not/Unknown if Distracted,AL,2014
1,10325,99,Not/Unknown if Distracted,AL,2014
1,10325,0,Not/Unknown if Distracted,AL,2014
1,10325,0,Not/Unknown if Distracted,AL,2014
1,10326,0,Not/Unknown if Distracted,AL,2014
1,10326,0,Not/Unknown if Distracted,AL,2014
1,10326,0,Not/Unknown if Distracted,AL,2014
1,10327,0,Not/Unknown if Distracted,AL,2014
1,10328,99,Not/Unknown if Distracted,AL,2014
1,10329,99,Not/Unknown if Distracted,AL,2014
1,10329,0,Not/Unknown if Distracted,AL,2014
1,10330,0,Not/Unknown if Distracted,AL,2014
1,10331,99,Not/Unknown if Distracted,AL,2014
1,10332,99,Not/Unknown if Distracted,AL,2014
1,10333,0,Not/Unknown if Distracted,AL,2014
1,10333,0,Not/Unknown if Distracted,AL,2014
1,10334,99,Not/Unknown if Distracted,AL,2014
1,10335,1,Distracted Unspecified,AL,2014
1,10335,0,Not/Unknown if Distracted,AL,2014
1,10336,0,Not/Unknown if Distracted,AL,2014
1,10337,99,Not/Unknown if Distracted,AL,2014
1,10338,0,Not/Unknown if Distracted,AL,2014
1,10339,99,Not/Unknown if Distracted,AL,2014
1,10340,99,Not/Unknown if Distracted,AL,2014
1,10341,99,Not/Unknown if Distracted,AL,2014
1,10343,0,Not/Unknown if Distracted,AL,2014
1,10344,0,Not/Unknown if Distracted,AL,2014
1,10345,0,Not/Unknown if Distracted,AL,2014
1,10345,0,Not/Unknown if Distracted,AL,2014
1,10346,0,Not/Unknown if Distracted,AL,2014
1,10347,96,Not/Unknown if Distracted,AL,2014
1,10348,0,Not/Unknown if Distracted,AL,2014
1,10348,0,Not/Unknown if Distracted,AL,2014
1,10349,99,Not/Unknown if Distracted,AL,2014
1,10350,99,Not/Unknown if Distracted,AL,2014
1,10350,0,Not/Unknown if Distracted,AL,2014
1,10351,0,Not/Unknown if Distracted,AL,2014
1,10352,0,Not/Unknown if Distracted,AL,2014
1,10352,0,Not/Unknown if Distracted,AL,2014
1,10353,0,Not/Unknown if Distracted,AL,2014
1,10353,0,Not/Unknown if Distracted,AL,2014
1,10354,0,Not/Unknown if Distracted,AL,2014
1,10355,0,Not/Unknown if Distracted,AL,2014
1,10356,0,Not/Unknown if Distracted,AL,2014
1,10356,0,Not/Unknown if Distracted,AL,2014
1,10357,99,Not/Unknown if Distracted,AL,2014
1,10358,99,Not/Unknown if Distracted,AL,2014
1,10358,0,Not/Unknown if Distracted,AL,2014
1,10359,99,Not/Unknown if Distracted,AL,2014
1,10359,0,Not/Unknown if Distracted,AL,2014
1,10360,0,Not/Unknown if Distracted,AL,2014
1,10361,0,Not/Unknown if Distracted,AL,2014
1,10362,0,Not/Unknown if Distracted,AL,2014
1,10363,0,Not/Unknown if Distracted,AL,2014
1,10364,0,Not/Unknown if Distracted,AL,2014
1,10365,99,Not/Unknown if Distracted,AL,2014
1,10365,0,Not/Unknown if Distracted,AL,2014
1,10366,99,Not/Unknown if Distracted,AL,2014
1,10367,0,Not/Unknown if Distracted,AL,2014
