state,state_case,distract_num,distract_desc,state_name,year
1,10105,0,Not/Unknown if Distracted,AL,2012
1,10105,0,Not/Unknown if Distracted,AL,2012
1,10106,0,Not/Unknown if Distracted,AL,2012
1,10106,0,Not/Unknown if Distracted,AL,2012
1,10107,0,Not/Unknown if Distracted,AL,2012
1,10107,0,Not/Unknown if Distracted,AL,2012
1,10108,0,Not/Unknown if Distracted,AL,2012
1,10108,0,Not/Unknown if Distracted,AL,2012
1,10108,0,Not/Unknown if Distracted,AL,2012
1,10109,0,Not/Unknown if Distracted,AL,2012
1,10109,0,Not/Unknown if Distracted,AL,2012
1,10110,0,Not/Unknown if Distracted,AL,2012
1,10110,0,Not/Unknown if Distracted,AL,2012
1,10110,0,Not/Unknown if Distracted,AL,2012
1,10111,0,Not/Unknown if Distracted,AL,2012
1,10112,0,Not/Unknown if Distracted,AL,2012
1,10113,0,Not/Unknown if Distracted,AL,2012
1,10113,0,Not/Unknown if Distracted,AL,2012
1,10114,0,Not/Unknown if Distracted,AL,2012
1,10115,0,Not/Unknown if Distracted,AL,2012
1,10115,0,Not/Unknown if Distracted,AL,2012
1,10116,0,Not/Unknown if Distracted,AL,2012
1,10117,0,Not/Unknown if Distracted,AL,2012
1,10117,0,Not/Unknown if Distracted,AL,2012
1,10119,0,Not/Unknown if Distracted,AL,2012
1,10119,0,Not/Unknown if Distracted,AL,2012
1,10120,0,Not/Unknown if Distracted,AL,2012
1,10120,0,Not/Unknown if Distracted,AL,2012
1,10121,0,Not/Unknown if Distracted,AL,2012
1,10121,0,Not/Unknown if Distracted,AL,2012
1,10122,0,Not/Unknown if Distracted,AL,2012
1,10122,0,Not/Unknown if Distracted,AL,2012
1,10123,0,Not/Unknown if Distracted,AL,2012
1,10124,0,Not/Unknown if Distracted,AL,2012
1,10125,0,Not/Unknown if Distracted,AL,2012
1,10126,0,Not/Unknown if Distracted,AL,2012
1,10126,0,Not/Unknown if Distracted,AL,2012
1,10127,0,Not/Unknown if Distracted,AL,2012
1,10128,0,Not/Unknown if Distracted,AL,2012
1,10129,0,Not/Unknown if Distracted,AL,2012
1,10130,0,Not/Unknown if Distracted,AL,2012
1,10130,0,Not/Unknown if Distracted,AL,2012
1,10131,0,Not/Unknown if Distracted,AL,2012
1,10132,0,Not/Unknown if Distracted,AL,2012
1,10133,0,Not/Unknown if Distracted,AL,2012
1,10134,0,Not/Unknown if Distracted,AL,2012
1,10134,0,Not/Unknown if Distracted,AL,2012
1,10135,0,Not/Unknown if Distracted,AL,2012
1,10136,15,Cell Phone,AL,2012
1,10137,0,Not/Unknown if Distracted,AL,2012
1,10137,0,Not/Unknown if Distracted,AL,2012
1,10138,0,Not/Unknown if Distracted,AL,2012
1,10139,0,Not/Unknown if Distracted,AL,2012
1,10139,0,Not/Unknown if Distracted,AL,2012
1,10140,0,Not/Unknown if Distracted,AL,2012
1,10140,7,Car Controls,AL,2012
1,10141,0,Not/Unknown if Distracted,AL,2012
1,10141,0,Not/Unknown if Distracted,AL,2012
1,10141,0,Not/Unknown if Distracted,AL,2012
1,10142,0,Not/Unknown if Distracted,AL,2012
1,10143,0,Not/Unknown if Distracted,AL,2012
1,10143,0,Not/Unknown if Distracted,AL,2012
1,10143,0,Not/Unknown if Distracted,AL,2012
1,10144,0,Not/Unknown if Distracted,AL,2012
1,10144,0,Not/Unknown if Distracted,AL,2012
1,10145,0,Not/Unknown if Distracted,AL,2012
1,10145,0,Not/Unknown if Distracted,AL,2012
1,10146,3,Other People,AL,2012
1,10146,0,Not/Unknown if Distracted,AL,2012
1,10147,0,Not/Unknown if Distracted,AL,2012
1,10148,0,Not/Unknown if Distracted,AL,2012
1,10148,0,Not/Unknown if Distracted,AL,2012
1,10149,0,Not/Unknown if Distracted,AL,2012
1,10149,0,Not/Unknown if Distracted,AL,2012
1,10150,0,Not/Unknown if Distracted,AL,2012
1,10151,0,Not/Unknown if Distracted,AL,2012
1,10152,0,Not/Unknown if Distracted,AL,2012
1,10152,0,Not/Unknown if Distracted,AL,2012
1,10152,0,Not/Unknown if Distracted,AL,2012
1,10153,0,Not/Unknown if Distracted,AL,2012
1,10154,92,Distracted Unspecified,AL,2012
1,10154,0,Not/Unknown if Distracted,AL,2012
1,10154,0,Not/Unknown if Distracted,AL,2012
1,10154,0,Not/Unknown if Distracted,AL,2012
1,10154,0,Not/Unknown if Distracted,AL,2012
1,10154,0,Not/Unknown if Distracted,AL,2012
1,10155,0,Not/Unknown if Distracted,AL,2012
1,10155,0,Not/Unknown if Distracted,AL,2012
1,10156,0,Not/Unknown if Distracted,AL,2012
1,10157,0,Not/Unknown if Distracted,AL,2012
1,10157,0,Not/Unknown if Distracted,AL,2012
1,10158,0,Not/Unknown if Distracted,AL,2012
1,10159,0,Not/Unknown if Distracted,AL,2012
1,10160,0,Not/Unknown if Distracted,AL,2012
1,10160,0,Not/Unknown if Distracted,AL,2012
1,10161,6,Cell Phone,AL,2012
1,10162,0,Not/Unknown if Distracted,AL,2012
1,10162,0,Not/Unknown if Distracted,AL,2012
1,10163,0,Not/Unknown if Distracted,AL,2012
1,10164,0,Not/Unknown if Distracted,AL,2012
1,10165,0,Not/Unknown if Distracted,AL,2012
1,10166,0,Not/Unknown if Distracted,AL,2012
1,10166,0,Not/Unknown if Distracted,AL,2012
1,10167,0,Not/Unknown if Distracted,AL,2012
1,10167,0,Not/Unknown if Distracted,AL,2012
1,10168,0,Not/Unknown if Distracted,AL,2012
1,10168,0,Not/Unknown if Distracted,AL,2012
1,10168,0,Not/Unknown if Distracted,AL,2012
1,10169,0,Not/Unknown if Distracted,AL,2012
1,10170,1,Distracted Unspecified,AL,2012
1,10170,0,Not/Unknown if Distracted,AL,2012
1,10171,0,Not/Unknown if Distracted,AL,2012
1,10171,0,Not/Unknown if Distracted,AL,2012
1,10172,0,Not/Unknown if Distracted,AL,2012
1,10173,0,Not/Unknown if Distracted,AL,2012
1,10173,6,Cell Phone,AL,2012
1,10174,0,Not/Unknown if Distracted,AL,2012
1,10175,0,Not/Unknown if Distracted,AL,2012
1,10176,0,Not/Unknown if Distracted,AL,2012
1,10177,5,Cell Phone,AL,2012
1,10177,6,Cell Phone,AL,2012
1,10178,0,Not/Unknown if Distracted,AL,2012
1,10178,0,Not/Unknown if Distracted,AL,2012
1,10179,7,Car Controls,AL,2012
1,10179,0,Not/Unknown if Distracted,AL,2012
1,10180,0,Not/Unknown if Distracted,AL,2012
1,10181,0,Not/Unknown if Distracted,AL,2012
1,10181,0,Not/Unknown if Distracted,AL,2012
1,10182,0,Not/Unknown if Distracted,AL,2012
1,10183,0,Not/Unknown if Distracted,AL,2012
1,10184,0,Not/Unknown if Distracted,AL,2012
1,10185,0,Not/Unknown if Distracted,AL,2012
1,10185,0,Not/Unknown if Distracted,AL,2012
1,10185,0,Not/Unknown if Distracted,AL,2012
1,10185,0,Not/Unknown if Distracted,AL,2012
1,10186,0,Not/Unknown if Distracted,AL,2012
1,10187,0,Not/Unknown if Distracted,AL,2012
1,10188,0,Not/Unknown if Distracted,AL,2012
1,10189,0,Not/Unknown if Distracted,AL,2012
1,10190,0,Not/Unknown if Distracted,AL,2012
1,10191,0,Not/Unknown if Distracted,AL,2012
1,10192,0,Not/Unknown if Distracted,AL,2012
1,10193,6,Cell Phone,AL,2012
1,10193,0,Not/Unknown if Distracted,AL,2012
1,10194,0,Not/Unknown if Distracted,AL,2012
1,10195,0,Not/Unknown if Distracted,AL,2012
1,10196,0,Not/Unknown if Distracted,AL,2012
1,10197,0,Not/Unknown if Distracted,AL,2012
1,10198,0,Not/Unknown if Distracted,AL,2012
1,10199,0,Not/Unknown if Distracted,AL,2012
1,10200,0,Not/Unknown if Distracted,AL,2012
1,10200,0,Not/Unknown if Distracted,AL,2012
1,10201,0,Not/Unknown if Distracted,AL,2012
1,10202,0,Not/Unknown if Distracted,AL,2012
1,10202,0,Not/Unknown if Distracted,AL,2012
1,10203,0,Not/Unknown if Distracted,AL,2012
1,10204,0,Not/Unknown if Distracted,AL,2012
1,10204,0,Not/Unknown if Distracted,AL,2012
1,10204,0,Not/Unknown if Distracted,AL,2012
1,10205,0,Not/Unknown if Distracted,AL,2012
1,10206,0,Not/Unknown if Distracted,AL,2012
1,10207,0,Not/Unknown if Distracted,AL,2012
1,10208,0,Not/Unknown if Distracted,AL,2012
1,10208,0,Not/Unknown if Distracted,AL,2012
1,10209,0,Not/Unknown if Distracted,AL,2012
1,10209,0,Not/Unknown if Distracted,AL,2012
1,10210,0,Not/Unknown if Distracted,AL,2012
1,10211,0,Not/Unknown if Distracted,AL,2012
1,10212,0,Not/Unknown if Distracted,AL,2012
1,10212,0,Not/Unknown if Distracted,AL,2012
1,10213,0,Not/Unknown if Distracted,AL,2012
1,10214,0,Not/Unknown if Distracted,AL,2012
1,10214,0,Not/Unknown if Distracted,AL,2012
1,10215,0,Not/Unknown if Distracted,AL,2012
1,10216,0,Not/Unknown if Distracted,AL,2012
1,10216,0,Not/Unknown if Distracted,AL,2012
1,10217,0,Not/Unknown if Distracted,AL,2012
1,10217,0,Not/Unknown if Distracted,AL,2012
1,10217,0,Not/Unknown if Distracted,AL,2012
1,10218,0,Not/Unknown if Distracted,AL,2012
1,10218,0,Not/Unknown if Distracted,AL,2012
1,10219,0,Not/Unknown if Distracted,AL,2012
1,10220,0,Not/Unknown if Distracted,AL,2012
1,10220,0,Not/Unknown if Distracted,AL,2012
1,10221,0,Not/Unknown if Distracted,AL,2012
1,10221,0,Not/Unknown if Distracted,AL,2012
1,10222,0,Not/Unknown if Distracted,AL,2012
1,10223,0,Not/Unknown if Distracted,AL,2012
1,10224,0,Not/Unknown if Distracted,AL,2012
1,10225,0,Not/Unknown if Distracted,AL,2012
1,10226,0,Not/Unknown if Distracted,AL,2012
1,10226,0,Not/Unknown if Distracted,AL,2012
1,10227,0,Not/Unknown if Distracted,AL,2012
1,10227,0,Not/Unknown if Distracted,AL,2012
1,10228,0,Not/Unknown if Distracted,AL,2012
1,10229,0,Not/Unknown if Distracted,AL,2012
1,10230,0,Not/Unknown if Distracted,AL,2012
1,10231,0,Not/Unknown if Distracted,AL,2012
1,10232,0,Not/Unknown if Distracted,AL,2012
1,10233,0,Not/Unknown if Distracted,AL,2012
1,10234,0,Not/Unknown if Distracted,AL,2012
1,10234,0,Not/Unknown if Distracted,AL,2012
1,10235,0,Not/Unknown if Distracted,AL,2012
1,10236,0,Not/Unknown if Distracted,AL,2012
1,10237,0,Not/Unknown if Distracted,AL,2012
1,10238,0,Not/Unknown if Distracted,AL,2012
1,10239,0,Not/Unknown if Distracted,AL,2012
1,10240,99,Not/Unknown if Distracted,AL,2012
1,10240,0,Not/Unknown if Distracted,AL,2012
1,10241,0,Not/Unknown if Distracted,AL,2012
1,10242,0,Not/Unknown if Distracted,AL,2012
1,10243,0,Not/Unknown if Distracted,AL,2012
1,10244,0,Not/Unknown if Distracted,AL,2012
1,10245,0,Not/Unknown if Distracted,AL,2012
1,10245,0,Not/Unknown if Distracted,AL,2012
1,10246,0,Not/Unknown if Distracted,AL,2012
1,10247,0,Not/Unknown if Distracted,AL,2012
1,10248,0,Not/Unknown if Distracted,AL,2012
1,10249,0,Not/Unknown if Distracted,AL,2012
1,10250,0,Not/Unknown if Distracted,AL,2012
1,10251,0,Not/Unknown if Distracted,AL,2012
1,10251,0,Not/Unknown if Distracted,AL,2012
1,10252,0,Not/Unknown if Distracted,AL,2012
1,10252,0,Not/Unknown if Distracted,AL,2012
1,10252,0,Not/Unknown if Distracted,AL,2012
1,10253,0,Not/Unknown if Distracted,AL,2012
1,10254,0,Not/Unknown if Distracted,AL,2012
1,10254,0,Not/Unknown if Distracted,AL,2012
1,10255,13,Eating,AL,2012
1,10257,0,Not/Unknown if Distracted,AL,2012
1,10258,0,Not/Unknown if Distracted,AL,2012
1,10259,0,Not/Unknown if Distracted,AL,2012
1,10260,0,Not/Unknown if Distracted,AL,2012
1,10261,0,Not/Unknown if Distracted,AL,2012
1,10261,0,Not/Unknown if Distracted,AL,2012
1,10262,0,Not/Unknown if Distracted,AL,2012
1,10263,0,Not/Unknown if Distracted,AL,2012
1,10263,0,Not/Unknown if Distracted,AL,2012
1,10264,0,Not/Unknown if Distracted,AL,2012
1,10265,0,Not/Unknown if Distracted,AL,2012
1,10266,0,Not/Unknown if Distracted,AL,2012
1,10267,0,Not/Unknown if Distracted,AL,2012
1,10267,0,Not/Unknown if Distracted,AL,2012
1,10267,0,Not/Unknown if Distracted,AL,2012
1,10268,0,Not/Unknown if Distracted,AL,2012
1,10268,0,Not/Unknown if Distracted,AL,2012
1,10269,0,Not/Unknown if Distracted,AL,2012
1,10269,0,Not/Unknown if Distracted,AL,2012
1,10270,99,Not/Unknown if Distracted,AL,2012
1,10271,0,Not/Unknown if Distracted,AL,2012
1,10272,0,Not/Unknown if Distracted,AL,2012
1,10272,0,Not/Unknown if Distracted,AL,2012
1,10272,0,Not/Unknown if Distracted,AL,2012
1,10272,0,Not/Unknown if Distracted,AL,2012
1,10273,0,Not/Unknown if Distracted,AL,2012
1,10273,0,Not/Unknown if Distracted,AL,2012
1,10274,0,Not/Unknown if Distracted,AL,2012
1,10274,0,Not/Unknown if Distracted,AL,2012
1,10274,0,Not/Unknown if Distracted,AL,2012
1,10275,0,Not/Unknown if Distracted,AL,2012
1,10276,0,Not/Unknown if Distracted,AL,2012
1,10276,0,Not/Unknown if Distracted,AL,2012
1,10277,0,Not/Unknown if Distracted,AL,2012
1,10277,0,Not/Unknown if Distracted,AL,2012
1,10277,0,Not/Unknown if Distracted,AL,2012
1,10278,0,Not/Unknown if Distracted,AL,2012
1,10278,0,Not/Unknown if Distracted,AL,2012
1,10279,0,Not/Unknown if Distracted,AL,2012
1,10280,0,Not/Unknown if Distracted,AL,2012
1,10281,0,Not/Unknown if Distracted,AL,2012
1,10281,0,Not/Unknown if Distracted,AL,2012
1,10282,0,Not/Unknown if Distracted,AL,2012
1,10283,0,Not/Unknown if Distracted,AL,2012
1,10284,0,Not/Unknown if Distracted,AL,2012
1,10285,0,Not/Unknown if Distracted,AL,2012
1,10286,0,Not/Unknown if Distracted,AL,2012
1,10287,0,Not/Unknown if Distracted,AL,2012
1,10288,0,Not/Unknown if Distracted,AL,2012
1,10289,0,Not/Unknown if Distracted,AL,2012
1,10290,0,Not/Unknown if Distracted,AL,2012
1,10291,0,Not/Unknown if Distracted,AL,2012
1,10291,0,Not/Unknown if Distracted,AL,2012
1,10291,0,Not/Unknown if Distracted,AL,2012
1,10292,0,Not/Unknown if Distracted,AL,2012
1,10293,0,Not/Unknown if Distracted,AL,2012
1,10294,0,Not/Unknown if Distracted,AL,2012
1,10294,0,Not/Unknown if Distracted,AL,2012
1,10295,0,Not/Unknown if Distracted,AL,2012
1,10295,0,Not/Unknown if Distracted,AL,2012
1,10296,0,Not/Unknown if Distracted,AL,2012
1,10297,0,Not/Unknown if Distracted,AL,2012
1,10298,0,Not/Unknown if Distracted,AL,2012
1,10298,0,Not/Unknown if Distracted,AL,2012
1,10299,0,Not/Unknown if Distracted,AL,2012
1,10300,0,Not/Unknown if Distracted,AL,2012
1,10301,0,Not/Unknown if Distracted,AL,2012
1,10302,0,Not/Unknown if Distracted,AL,2012
1,10302,0,Not/Unknown if Distracted,AL,2012
1,10303,0,Not/Unknown if Distracted,AL,2012
1,10304,0,Not/Unknown if Distracted,AL,2012
1,10304,0,Not/Unknown if Distracted,AL,2012
1,10305,0,Not/Unknown if Distracted,AL,2012
1,10306,0,Not/Unknown if Distracted,AL,2012
1,10307,0,Not/Unknown if Distracted,AL,2012
1,10307,0,Not/Unknown if Distracted,AL,2012
1,10308,0,Not/Unknown if Distracted,AL,2012
1,10309,0,Not/Unknown if Distracted,AL,2012
1,10310,10,Object in Vehicle,AL,2012
1,10310,0,Not/Unknown if Distracted,AL,2012
1,10310,0,Not/Unknown if Distracted,AL,2012
1,10311,0,Not/Unknown if Distracted,AL,2012
1,10312,0,Not/Unknown if Distracted,AL,2012
1,10313,3,Other People,AL,2012
1,10313,0,Not/Unknown if Distracted,AL,2012
1,10314,0,Not/Unknown if Distracted,AL,2012
1,10315,0,Not/Unknown if Distracted,AL,2012
1,10316,0,Not/Unknown if Distracted,AL,2012
1,10316,0,Not/Unknown if Distracted,AL,2012
1,10317,0,Not/Unknown if Distracted,AL,2012
1,10317,0,Not/Unknown if Distracted,AL,2012
1,10318,0,Not/Unknown if Distracted,AL,2012
1,10319,0,Not/Unknown if Distracted,AL,2012
1,10320,0,Not/Unknown if Distracted,AL,2012
1,10320,0,Not/Unknown if Distracted,AL,2012
1,10320,0,Not/Unknown if Distracted,AL,2012
1,10321,0,Not/Unknown if Distracted,AL,2012
1,10322,0,Not/Unknown if Distracted,AL,2012
1,10323,0,Not/Unknown if Distracted,AL,2012
1,10323,0,Not/Unknown if Distracted,AL,2012
1,10324,0,Not/Unknown if Distracted,AL,2012
1,10324,0,Not/Unknown if Distracted,AL,2012
1,10325,0,Not/Unknown if Distracted,AL,2012
1,10326,0,Not/Unknown if Distracted,AL,2012
1,10327,92,Distracted Unspecified,AL,2012
1,10327,0,Not/Unknown if Distracted,AL,2012
1,10327,0,Not/Unknown if Distracted,AL,2012
1,10327,0,Not/Unknown if Distracted,AL,2012
1,10328,92,Distracted Unspecified,AL,2012
1,10329,0,Not/Unknown if Distracted,AL,2012
1,10329,0,Not/Unknown if Distracted,AL,2012
1,10330,0,Not/Unknown if Distracted,AL,2012
1,10330,0,Not/Unknown if Distracted,AL,2012
1,10331,0,Not/Unknown if Distracted,AL,2012
1,10331,0,Not/Unknown if Distracted,AL,2012
1,10332,0,Not/Unknown if Distracted,AL,2012
1,10333,0,Not/Unknown if Distracted,AL,2012
1,10333,0,Not/Unknown if Distracted,AL,2012
1,10334,0,Not/Unknown if Distracted,AL,2012
1,10334,0,Not/Unknown if Distracted,AL,2012
1,10335,0,Not/Unknown if Distracted,AL,2012
1,10336,0,Not/Unknown if Distracted,AL,2012
1,10337,0,Not/Unknown if Distracted,AL,2012
1,10338,0,Not/Unknown if Distracted,AL,2012
1,10338,0,Not/Unknown if Distracted,AL,2012
1,10339,0,Not/Unknown if Distracted,AL,2012
1,10339,0,Not/Unknown if Distracted,AL,2012
1,10340,0,Not/Unknown if Distracted,AL,2012
1,10341,99,Not/Unknown if Distracted,AL,2012
1,10342,0,Not/Unknown if Distracted,AL,2012
1,10343,0,Not/Unknown if Distracted,AL,2012
1,10344,0,Not/Unknown if Distracted,AL,2012
1,10345,0,Not/Unknown if Distracted,AL,2012
1,10346,0,Not/Unknown if Distracted,AL,2012
1,10346,0,Not/Unknown if Distracted,AL,2012
1,10347,0,Not/Unknown if Distracted,AL,2012
1,10347,0,Not/Unknown if Distracted,AL,2012
1,10348,0,Not/Unknown if Distracted,AL,2012
1,10349,6,Cell Phone,AL,2012
1,10349,0,Not/Unknown if Distracted,AL,2012
1,10350,0,Not/Unknown if Distracted,AL,2012
1,10351,0,Not/Unknown if Distracted,AL,2012
1,10352,0,Not/Unknown if Distracted,AL,2012
1,10353,0,Not/Unknown if Distracted,AL,2012
1,10353,0,Not/Unknown if Distracted,AL,2012
1,10354,0,Not/Unknown if Distracted,AL,2012
1,10355,0,Not/Unknown if Distracted,AL,2012
1,10356,0,Not/Unknown if Distracted,AL,2012
1,10357,0,Not/Unknown if Distracted,AL,2012
1,10358,0,Not/Unknown if Distracted,AL,2012
1,10359,0,Not/Unknown if Distracted,AL,2012
1,10360,0,Not/Unknown if Distracted,AL,2012
1,10360,0,Not/Unknown if Distracted,AL,2012
1,10361,0,Not/Unknown if Distracted,AL,2012
1,10361,0,Not/Unknown if Distracted,AL,2012
1,10362,0,Not/Unknown if Distracted,AL,2012
1,10363,0,Not/Unknown if Distracted,AL,2012
1,10363,0,Not/Unknown if Distracted,AL,2012
1,10364,0,Not/Unknown if Distracted,AL,2012
1,10364,0,Not/Unknown if Distracted,AL,2012
1,10365,0,Not/Unknown if Distracted,AL,2012
1,10366,0,Not/Unknown if Distracted,AL,2012
1,10367,0,Not/Unknown if Distracted,AL,2012
1,10367,0,Not/Unknown if Distracted,AL,2012
1,10367,0,Not/Unknown if Distracted,AL,2012
1,10368,0,Not/Unknown if Distracted,AL,2012
1,10368,0,Not/Unknown if Distracted,AL,2012
1,10369,0,Not/Unknown if Distracted,AL,2012
1,10369,0,Not/Unknown if Distracted,AL,2012
1,10370,0,Not/Unknown if Distracted,AL,2012
1,10371,0,Not/Unknown if Distracted,AL,2012
1,10372,0,Not/Unknown if Distracted,AL,2012
